Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
52118.0,-7.071194929,-4.277430142,-0.832513158,-0.497916185,-0.661867591,-0.656763989,0.697480868,-1.00023809,-0.855703376,3.693867227,1.045900867,-0.774570719,0.442160448,-1.196814343,0.040635106,-0.407034114,0.394093186,0.18112785,2.042529426,-4.576891055,-1.796930122,0.582439653,1.718770367,0.17450431,1.47828386,0.187174133,-0.284625036,1.330100866,211.8,0
79409.0,1.3759045,-0.635920722,-0.063160527,-0.946728694,-0.544544472,-0.0497811,-0.559284263,-0.002237836,-0.990913829,0.840266852,0.141084475,0.042447317,0.22659108,0.261693893,0.383420201,-0.626120669,-0.735708451,1.765468188,-0.037462828,-0.380726078,-0.498745037,-1.079708359,-0.035283688,-0.823338734,0.203677588,0.956671926,-0.067222978,-0.00629761,36.13,0
122850.0,-1.694376082,0.980067765,-0.690205797,-0.783932112,0.1192855,-1.554676002,0.467126317,0.599674836,-0.064255029,-0.838108983,-1.438278482,-0.060724446,-0.921817387,1.071470891,-0.269758832,-0.20187387,0.055084153,-0.367170512,0.100035515,-0.198229381,-0.074721571,-0.252578368,-0.241793228,-0.017896061,-0.074890214,-0.108443184,0.331571828,-0.027807347,49.95,0
44733.0,1.177121963,0.199693153,0.735271483,1.061391118,-0.427438975,-0.303906194,-0.208073333,0.070941622,0.284749552,-0.059748016,-0.224194883,0.014383324,-0.576906246,0.383531768,1.49150515,0.111230531,-0.234131888,-0.563561194,-0.7202986,-0.214304238,-0.174696986,-0.494491642,0.15457061,0.019069626,0.206110631,-0.591080971,0.050215791,0.029091267,0.12,0
138181.0,-7.252104992,6.541138863,-4.1869038,-2.933405302,-0.277615092,-1.511098557,1.148019414,0.127749553,5.247022078,9.145242242,1.34486524,0.433301434,-1.038282185,-1.147359378,-0.29334491,-1.12264172,-0.902327228,-0.270853257,-0.680334459,3.543629885,-0.585914444,0.414412479,0.161308825,0.673100197,0.99347703,-0.026135306,1.558031812,0.67203743,2.23,0
94178.0,-0.244683657,1.573962616,0.048272928,3.397868512,2.28714558,0.337403991,1.319322674,-0.214027363,-1.018578172,0.688339005,-1.136991144,-3.625136622,1.406112786,1.99218393,-1.656686037,-0.022480549,0.269343983,0.149809211,-0.227305565,-0.017731523,0.027374852,0.264501652,-0.35146716,-0.017616581,0.196866293,0.272520342,0.06557317,0.153867017,11.35,0
70296.0,-0.132736206,-0.80913845,1.486679602,-2.073075804,-1.261387027,-0.106858915,0.250891006,-0.207148578,-2.480486502,1.250927795,0.872598683,-0.876294505,0.028740181,-0.368963337,-0.147890379,-0.101843203,0.021860001,0.604391681,0.371346042,0.10626147,-0.325186708,-0.763358834,0.341237695,-0.089054619,-0.279435906,-0.548788669,-0.159816037,-0.19406887,155.0,0
71257.0,1.373640429,-0.433387965,-0.085135533,-0.760283626,-0.629081381,-0.728569296,-0.233711782,-0.188998717,-1.319097791,0.863798955,0.943639708,0.523972927,0.426071665,0.380124756,0.007008483,-1.175486882,-0.329009804,1.300897943,-0.260671695,-0.423849217,-0.404705574,-0.733817806,-0.016874246,0.02956758,0.332214738,1.011978166,-0.081272988,-0.009879666,20.35,0
68893.0,0.033957055,0.284755492,0.432706607,0.365692147,0.147264611,0.117609601,0.603337182,-0.000204876,-2.14066749,0.938328744,0.943547802,0.402595212,0.373499488,0.596239984,0.233026108,-2.032342161,0.108207705,1.138572464,0.145333888,-0.267596945,-0.38781682,-0.744806205,0.465367016,-0.392595643,-1.353928834,-0.70760137,0.274757708,0.246380545,75.8,0
138575.0,-1.848403829,2.064814788,-0.795080561,-1.113485036,0.015484036,-0.518680109,0.317889255,-0.447421456,1.121558619,1.697850941,0.360404193,0.175668406,-1.415877142,0.286408783,-0.810363399,0.129417906,-0.56827184,-0.134537212,0.069091734,0.445875797,0.329420532,-0.990360304,0.234422993,-0.479259114,-0.210669958,0.158199644,0.603570225,0.200320111,8.94,0
136159.0,1.508091395,-0.606199525,-0.695515312,1.570242683,-0.353098729,0.173717905,-0.368295209,0.046634846,0.908532269,-0.508498132,-0.486215621,0.768661781,1.450539328,-1.68449711,0.753470294,0.936674315,0.097482739,0.678005863,-0.945101263,0.343468131,0.12628741,0.084065733,0.07671194,0.498470587,-0.353596009,-0.802549361,0.058872359,0.053101823,224.15,0
157260.0,-0.08153979,0.448516109,1.309468615,-0.487691651,-0.469800375,-0.36694753,0.035073487,-0.099037624,0.799441107,-0.549458721,-0.735450989,1.022507559,1.812733911,-0.759528274,0.529550775,0.162150897,-0.688903568,0.150454261,0.05647443,-0.056966521,0.214427125,0.789094816,0.125798214,0.099648103,-1.061402649,-0.163537913,-0.076371886,0.144626098,19.99,0
113635.0,2.112159804,-0.125790102,-1.874409281,-0.175697588,0.742843944,-0.00472823,0.021227249,-0.064605297,0.605913772,0.079371846,-0.030032874,0.487938698,-0.119500955,0.663327234,0.306931399,0.250553955,-1.167093168,0.984084843,0.50329494,-0.199277237,0.243942972,0.806647845,-0.125322332,-0.334060883,0.453096415,-0.405622112,-0.00339353,-0.068316017,1.0,0
48279.0,-0.829942155,0.433601808,0.03702612,-1.576890799,3.112217304,2.950344734,0.082189442,0.92124958,-0.631451556,-0.945418949,-0.136415172,-0.329621497,-0.172481655,-0.236325842,0.611814107,1.005648708,-0.77271117,0.263072488,-0.474009264,0.100814252,-0.235382803,-1.048813868,-0.079500032,0.930994712,0.107344499,-0.047867029,0.017303341,0.105862989,1.98,0
124580.0,-0.260168249,1.274752103,-2.266561798,1.085040927,0.411059935,-0.562316314,2.101282175,-2.430931859,-0.7037553,0.459072961,-0.990234695,0.287300963,0.441748462,0.825953095,-0.376597711,-1.235165462,0.068015248,-0.336713922,0.382218043,-0.607520906,1.940810113,1.267273508,-0.924595705,0.051645511,-1.291462926,-0.355800696,0.994303176,0.322699355,366.0,0
169936.0,1.98343092,0.456615184,-2.399139059,1.4744653,1.056033864,-0.880309695,0.724652232,-0.348700027,0.089918928,-0.382210863,-0.606048924,0.114564103,-0.000383318,-1.047836525,-0.34099542,-0.202207734,0.946112682,0.04467792,-0.397971853,-0.147602641,-0.026381797,0.080816821,-0.033581426,0.488038422,0.494921202,-0.518923566,-0.004984481,-0.017830815,36.16,0
83944.0,-1.843079605,-1.85157106,2.069166689,0.8048457,0.79026189,-1.385582714,-1.105970824,0.307450892,-1.618146022,0.829582399,0.963811536,-0.174323874,-0.893694275,0.572874622,0.629506898,-1.301185452,-0.1154397,2.077303291,-0.125076832,0.257455628,-0.191690134,-0.942157483,0.650305974,0.394574943,-0.393960162,-0.577479252,0.062627467,0.178199694,96.0,0
3735.0,-0.996184371,0.93370442,1.454205877,-0.095235838,1.141153587,1.337359372,0.098710952,0.580489925,0.670318672,-0.811781588,3.302020443,-1.771284614,1.1711084,1.401682105,0.600526005,-0.748315161,1.725955339,-1.250424006,-1.479363739,-0.106851568,-0.216885596,-0.245347861,0.057430346,-1.133116246,-0.657682004,0.127134416,0.244673561,0.148925462,2.99,0
58561.0,0.664726006,-1.127058288,1.087560449,0.584127077,-1.655515589,-0.585986035,-0.238445183,-0.093184209,1.023411718,-0.597765794,-0.183757553,1.166469333,0.685615629,-0.614310503,-0.392609866,-0.277035819,0.303446,-0.852834285,0.175153398,0.490217768,-0.030215514,-0.390599408,-0.095833427,1.026298534,-0.006316718,0.879058887,-0.077819702,0.067247431,272.28,0
61905.0,-1.797330325,1.24901846,1.072763925,2.893654121,-2.568193883,2.36577882,0.847590037,1.155005049,-0.906685919,0.255204026,-0.511702926,-0.105397247,-0.806963933,0.341902035,-0.629902759,0.458200711,0.239372922,0.932471533,1.733153406,0.239014419,-0.170354201,-0.336650285,0.141039839,-0.520200436,0.294374991,0.265223352,0.384985377,-0.026480451,427.41,0
171969.0,1.992903306,-0.46215584,-0.451946091,0.397322336,-0.561263085,-0.146650197,-0.698648468,0.073176394,1.556557599,-0.155003671,-1.215449769,0.083156449,-0.447799666,-0.099603272,0.593202777,0.163462634,-0.53050015,0.345137901,-0.172833296,-0.225929058,0.173395727,0.690282367,0.147495135,0.669942151,-0.082741941,-0.239963887,0.032665422,-0.03170696,9.99,0
59420.0,-0.927443153,-0.160750677,2.334776983,-0.021353017,0.328065746,-0.028155935,-0.002089154,0.072573454,-0.528126049,-0.094989398,1.684614693,0.550033681,0.247725452,0.009252475,1.305495796,-0.176192926,-0.101029369,0.206466746,0.926639241,0.481585316,0.241895715,0.648225229,-0.102307941,0.116737993,-0.058283433,1.233032438,-0.179323931,-0.153373091,47.85,0
49873.0,-0.97700917,0.943522007,2.809677233,1.931305521,-0.360855604,0.050250878,0.20896079,0.120358692,-0.09365001,-0.081892048,-0.990574868,0.659511619,0.482463265,-1.060415987,-2.279025018,-0.034238874,-0.126285987,-0.503558346,-1.324229523,-0.2099728,0.204598721,0.807116532,-0.215386841,0.971032855,-0.020612581,-0.038158074,-0.135829359,0.171053057,1.52,0
120470.0,-3.876401142,-3.019814771,-2.651585585,0.727337912,2.049609813,1.095186155,1.59574933,-0.21541047,0.910706396,-0.557317609,1.401101704,0.147038445,-0.437345112,-2.321751191,0.343772094,-0.147593591,1.636658273,-0.084255107,0.030137002,-2.258635796,-0.82915741,0.518624375,1.671517087,-1.063375666,0.229241076,-0.208566496,-0.572929671,0.285887491,306.97,0
101491.0,1.056962752,-1.8969049,-0.712969138,0.809476141,-1.17720844,-0.364942523,-0.038984818,-0.304956204,2.675532334,-0.824725106,-0.040134693,-1.775614339,2.402472507,1.21252455,-0.220559741,0.146495553,0.208015284,0.473645093,-0.43463188,0.788679252,0.323445012,0.347908539,-0.309928385,-0.087580121,-0.335897582,0.039465547,-0.100110283,0.037043569,500.0,0
125742.0,1.857217757,-1.09243222,-1.558296116,-0.568729769,0.150973122,0.944960961,-0.544315021,0.248790479,-0.476465863,0.790017758,0.875886597,0.61168524,-0.154121631,0.568471983,0.566566759,-2.382602254,0.33046255,0.610016376,-1.689674243,-0.582342784,0.1050339,0.858797932,-0.016192421,-1.498495715,-0.028323754,0.079949444,0.043714571,-0.066029272,88.93,0
142981.0,-0.022946951,1.155842758,-1.008209634,-0.247955993,0.567206745,-0.840980955,0.544348156,0.30598547,-0.462867161,-1.056795434,0.767458928,0.350734742,-0.254246401,-0.369114715,0.04839497,0.446190041,0.38235139,1.322796998,0.134915575,-0.212410901,0.377193475,1.044528424,-0.164029732,-0.47667248,-0.347483186,-0.14663851,-0.00607075,0.027028809,14.5,0
170817.0,0.076479498,0.828923513,0.031151983,-0.726088724,0.713294887,-0.777950199,0.991211312,-0.164314173,0.006127766,-0.408531191,-1.490573947,-0.092499472,0.070984849,0.085451182,-0.351970599,0.090101432,-0.631432908,-0.538957204,0.150258938,-0.015338345,-0.30005269,-0.690603948,-0.000832558,-0.593045407,-0.406897166,0.176925896,0.245104417,0.091377415,4.49,0
126214.0,1.926015969,-0.103818378,-0.427372044,1.191413411,-0.077802494,0.100223356,-0.340726968,-0.013614878,0.728175845,0.100357835,-0.990023194,0.96945369,1.468110826,-0.31321768,0.359337436,0.429338916,-0.871417277,-0.15765684,-0.34787088,-0.074502871,-0.163362175,-0.376925359,0.325180048,0.435712983,-0.281462865,-0.964397183,0.056000218,-0.01237221,34.99,0
129953.0,1.817710277,-0.384426811,-0.410761034,1.212863102,-0.423366014,-0.003860001,-0.458283603,0.173848758,0.78595671,0.334160211,0.362521987,0.405341504,-1.115758271,0.451418488,-0.082048859,0.632523233,-0.89148451,0.446228282,-0.088332142,-0.205895892,-0.160053963,-0.549839865,0.307699609,-0.504759838,-0.445633208,-0.97681246,0.034428665,-0.031949467,61.39,0
123404.0,-0.688858044,0.315859055,0.504792577,0.162804082,0.728771267,-1.132990893,0.545662291,-0.223754772,-0.048093328,-0.061167169,-1.007008322,-0.613743062,-1.169987417,0.449668238,0.475991137,-0.581094469,0.145856175,-0.522980182,1.134565056,-0.224758956,-0.189645371,-0.476482402,0.153037255,-0.02432553,-0.846008086,0.284582552,-0.108007354,0.247335627,0.89,0
84223.0,-0.342551796,1.19348912,1.311541769,0.054580593,0.104088239,-0.96084822,0.777579072,-0.124737813,-0.531466458,-0.539057565,-0.057964751,0.397681862,1.014822292,-0.607627791,0.795455672,0.340515197,-0.042662145,-0.248410229,-0.09767791,0.173941957,-0.252684836,-0.615716908,-0.022603833,0.358665968,-0.129821017,0.068806224,0.251076618,0.100312229,4.49,0
73778.0,-6.372565749,-12.07700463,-2.827016522,5.527469703,-3.674528391,3.918405288,3.983705431,-0.014198202,-0.387887249,-1.322079705,1.485966874,1.124980719,-0.256218651,0.789128243,0.037354256,-0.201691319,0.909233333,-1.04063592,-3.065458345,7.306572539,2.238841943,-1.79356242,-3.125119885,-0.858127277,-1.427501001,-0.378035834,-0.603979336,0.66168748,3759.39,0
43153.0,-0.500793739,0.884380804,1.519292592,1.242624941,0.043831395,0.249709077,0.470166495,0.297072931,-0.419727578,0.086357438,1.08577214,0.376180502,-1.278353117,0.42711314,-0.386375024,-1.034804558,0.510368322,-0.123217107,0.941109144,0.101597724,0.026210175,0.335950145,-0.09985912,0.219976483,-0.17646521,-0.250652867,0.415339394,0.195250026,19.09,0
75333.0,-0.581300316,-0.207993861,2.010706023,-2.800854012,-0.50426532,0.230639695,-0.289243922,-0.082869879,-1.93882977,1.111254028,-1.090574906,-1.336157728,0.881632729,-1.016926371,0.577514452,-0.170335135,0.000335563,0.136824624,-1.001745153,-0.115028771,-0.122337306,0.279784061,-0.419255421,-0.77961149,0.427454322,-0.129897313,0.031161631,-0.105714127,4.0,0
19910.0,1.352754633,-0.534153249,0.602799433,-0.292256579,-0.904094171,-0.316665152,-0.767254173,-0.072030644,0.939482657,0.096001755,0.461443403,-3.112156097,0.991890096,1.129153077,-0.900936371,0.286254886,1.728977197,-1.86257195,0.382077006,-0.071951151,-0.15196937,-0.095658332,0.016635612,0.034322123,0.438936233,-0.25137091,-0.000808027,0.00208534,10.0,0
148203.0,1.874734297,-0.608483173,-0.760957518,-0.208039967,0.174445197,1.174701283,-0.786595596,0.45302089,1.334206695,-0.299713884,-0.503524209,0.191219603,-0.474787439,0.208575873,1.914361011,-0.351153143,0.093289917,-1.279304845,-1.001417147,-0.258016609,-0.095835962,-0.178522384,0.452750603,-0.608850643,-0.696709493,-0.198519457,0.043172967,-0.040538687,26.91,0
84975.0,-0.851323666,-0.507715328,1.556796797,-0.425517679,-0.723555438,0.589090261,-0.071068465,0.254672482,0.962001335,-0.867133845,1.094890371,0.81328928,-0.238937559,0.070218626,1.634623745,-1.140249687,0.354185112,0.947971393,2.313757455,0.18961569,0.334783665,1.204048577,0.042597346,-0.248408939,-0.321236331,-0.334572973,0.16811843,0.202649268,153.6,0
52428.0,-2.845943858,-1.311410655,1.60804071,-2.334490111,-2.764982312,1.944962289,-0.10290335,-2.591908829,2.089951149,-2.895165189,0.49988967,1.432883776,-1.184066031,-0.549634396,-1.640593305,0.051175049,-0.0399914,0.132984635,-0.711245254,-0.422026984,-1.322283053,1.088903832,-2.479407492,0.287590084,-0.032519094,-0.031617867,0.720258918,-0.198950911,800.0,0
79027.0,-0.600100262,1.282223303,0.812170406,0.671920347,0.272921907,0.188687594,0.332654871,0.520169821,-1.185208717,-0.342563846,1.076762085,1.085091462,0.771266026,0.719821427,0.465831961,-0.238857471,-0.153384582,0.212918495,0.476226026,-0.073971421,0.267315175,0.726803628,-0.139276354,-0.271731818,-0.26715063,-0.302631061,0.064821666,0.086835299,10.49,0
159333.0,-1.617172184,2.182845395,-0.88356772,0.607035031,0.72172719,-0.416253158,0.999280255,0.202543777,-0.340535066,1.272841634,0.422550728,1.056802854,0.553983655,0.446210863,-1.027565372,-0.958419937,-0.131969175,0.095482752,1.084909028,0.347479847,0.05970274,0.747068158,-0.264140227,-0.367462683,0.197980235,-0.436141354,-0.054938139,-0.214117617,0.99,0
55336.0,1.268293626,-0.288489323,-0.953109674,-0.282350428,1.851643649,3.679014214,-0.737497553,0.911419537,0.515592279,-0.158107836,-0.566579745,0.26850667,-0.174074398,-0.050160648,-0.182532899,-0.00616268,-0.416589224,-0.113207375,0.559188482,0.006730887,-0.16003946,-0.382440064,-0.107980683,1.058763263,0.705632146,0.426102019,-0.012740929,0.006106717,11.5,0
138974.0,-0.008924667,0.856677923,-0.510260498,-0.703078311,1.531468649,0.699316119,0.7339845,0.336157707,-0.067007165,-0.981851774,0.012456246,0.17820538,0.001912352,-0.936553644,0.573848564,-0.610455495,1.255743386,-1.666632258,-1.381936222,-0.06563032,-0.249259352,-0.465527415,0.201340129,-0.449361063,-0.649159213,0.209670638,0.273917361,0.073797623,7.99,0
76802.0,1.27808767,0.464679696,-0.125309725,1.111026558,-0.008523966,-1.20421912,0.514954475,-0.324846622,-0.197407764,0.061492493,-0.457290005,-0.06990407,-0.537773153,0.669902424,0.74095117,-0.190597392,-0.283809484,-0.303266065,-0.247359892,-0.190509398,-0.00388415,0.022225979,-0.138928126,0.386287741,0.835452546,-0.294262341,-0.011319907,0.009655315,1.0,0
149013.0,2.108108353,-0.207739554,-3.386067132,-0.720760223,2.905339114,2.932171176,0.054795611,0.56212904,0.017654217,0.190506876,-0.079088509,0.232613528,-0.366429806,0.797040323,0.085960368,-0.721847222,-0.169346325,-0.895392638,0.002127597,-0.174293455,0.09524831,0.367526357,0.010535196,0.784184501,0.412943944,0.734474936,-0.093998984,-0.091945379,0.76,0
131298.0,-2.210343806,2.104783034,-2.655578661,-1.270808483,-0.245963865,-1.3538654,0.334177557,0.639010778,-0.578042514,1.936134821,-1.997745567,-0.342066524,0.081779807,1.003129718,0.365436616,-2.238878122,0.240351049,1.498133982,0.058674628,0.019142006,-0.283991028,0.207110556,-0.092774789,-0.748455987,0.063539655,-0.369330821,0.622477875,0.251540721,22.93,0
139233.0,2.058215591,-0.341961942,-0.634180603,0.274130847,-0.222164262,-0.003678524,-0.555058754,-0.056974293,1.382130533,-0.192435296,-1.737816846,0.701982143,1.34703558,-0.470564903,0.433783484,0.325673163,-0.935158991,0.404675824,0.1521756,-0.130926045,0.134773966,0.716193556,-0.017504575,-0.949786353,0.079003405,-0.153747893,0.048212237,-0.045392618,4.99,0
55253.0,-0.784015618,0.531885918,2.310370623,-0.01086134,-0.051089155,1.200977814,-0.180333871,-0.32829669,0.614642199,-0.429904277,0.860828686,0.109404468,-2.029353336,-0.071380921,-0.539538214,-0.144816374,-0.163911508,-0.177399805,-1.248926457,-0.45854978,0.85177971,0.281419775,0.032312971,-0.364199925,-0.590331023,-0.610078706,0.085578202,-0.070922073,9.99,0
74085.0,-2.627311574,0.992670553,1.675587966,3.34549258,-1.151679664,0.332948779,-1.587089287,1.688718139,-1.060191602,0.30133384,0.293488761,0.813520879,-0.517662432,0.706437354,-0.777757259,0.139243039,0.828224814,0.510059056,1.424805826,-0.146185498,0.016286808,-0.219573304,-0.397844287,0.559256054,-0.044195221,0.153178725,-0.143739695,-0.264386392,0.76,0
51918.0,-0.504317585,-0.184177882,1.018026651,-1.290882566,-1.853317429,0.003612394,1.036026845,-0.113870898,-1.308658824,0.332870806,0.901801251,-1.527732785,-2.133507229,0.312152761,0.08349777,1.349654784,0.101899677,-0.262190985,0.884480698,0.027877148,0.405310298,0.957053479,-0.082094007,0.315396001,0.10911553,-0.099535187,0.009446361,-0.030073151,276.0,0
141223.0,1.992404671,-0.893680437,-2.236701744,-0.359195268,-0.041714854,-1.091113581,0.367903024,-0.481910137,-0.806870347,0.913869438,-1.212979833,-0.415834703,-0.390849418,0.558110715,-0.353386251,-2.063217409,0.179859235,0.687747867,-0.607070022,-0.382411293,-0.20325327,-0.274277926,-0.023240427,0.76965807,0.198852025,0.783834488,-0.129728324,-0.053657383,134.88,0
130482.0,1.241512726,-1.181972345,-1.926414831,0.695044787,-0.362865,-0.911908027,0.524052959,-0.245185326,0.723364188,-0.841332711,1.294495989,1.022814163,-0.224496394,-1.148971316,-0.787175026,0.197706282,0.878769851,0.557870501,0.257598205,0.587742109,0.039885784,-0.514330518,-0.146715026,-0.01975324,-0.247071516,-0.154056636,-0.081985443,0.035245908,387.56,0
34003.0,1.046939463,-0.006304282,0.456748661,1.359131711,-0.304708596,0.016810406,-0.054779484,0.16575696,0.159718387,0.057754255,1.179712117,0.773437061,-1.210632222,0.473567215,-0.699500926,-0.536583767,0.142712292,-0.424341592,-0.158103044,-0.184392067,-0.029064057,-0.001919992,-0.065057037,0.220106655,0.56198105,-0.342937073,0.024157837,0.0112509,39.41,0
91746.0,1.722291362,-1.094798984,-0.676587676,-1.116977417,-1.004895221,-1.081847894,-0.360301487,-0.386867015,3.280716826,-1.386813124,0.481162371,-1.270738728,2.870515143,1.280750702,0.723780528,-0.309344867,0.223576177,0.522868301,0.206307629,0.209453217,0.182116249,0.666154744,-0.048274404,0.002032551,-0.162998291,-0.213547891,-0.023275688,-0.01601987,187.87,0
64341.0,-1.032855249,0.534824849,1.407163988,-1.161176097,-0.356941152,-0.547202537,-0.125741488,0.6967103,-0.349835755,-0.92872042,1.209496367,0.176428809,-1.53545308,0.852328821,0.230822918,0.596155996,-0.27103769,-0.119286847,-0.678255583,-0.270329168,0.107987032,-0.025631135,0.05051345,0.223142412,-0.639047787,0.71563969,-0.091904427,0.01128771,3.83,0
171104.0,2.074606689,-0.016691741,-1.11553154,0.376483305,-0.028375326,-1.118410518,0.213094422,-0.352663851,0.478977487,0.0597769,-0.791131097,0.645464266,0.570278604,0.170753724,-0.002028225,-0.084822642,-0.369184283,-0.880626495,0.198740779,-0.190480515,-0.293929766,-0.686478946,0.316920708,-0.097256013,-0.262140862,0.203559495,-0.067632936,-0.060541174,0.99,0
2423.0,-0.323034654,0.706652343,0.895411868,-2.152059586,0.4237851,-1.217129878,1.170274421,-0.417092383,0.852196213,-1.152017098,-0.769283022,0.11453571,-0.026638756,0.029407538,0.908748944,-0.440510312,-0.757403608,0.192332146,0.0858141,0.052831165,0.028855506,0.471348455,-0.358870909,-0.106177946,0.143148634,-0.808874283,0.238886508,-0.018515566,1.0,0
152574.0,1.926789413,0.279214719,-3.410748073,0.487731591,3.060139754,3.073437739,-0.15878943,0.780311975,0.031217846,-0.679276118,0.685052197,-0.088110261,-0.328484848,-1.644737682,0.927719911,0.637827241,1.179848601,0.356464733,-0.769311447,-0.070092838,-0.344371443,-1.0735863,0.278979315,0.433251939,-0.068510141,-0.903238412,0.049049526,0.007362204,34.1,0
157588.0,2.107818787,-0.961009314,-0.756202906,-0.478828134,-0.865003478,-0.643396516,-0.556151567,-0.228555294,0.196759014,0.495838566,-1.061522866,0.477011981,0.833389465,-0.897566141,-2.012510453,-0.028754749,0.938407614,-2.403810911,1.250375964,0.015563606,-0.135345976,-0.084714134,0.208415758,0.034937498,-0.04556511,-0.326040762,0.003799986,-0.052835596,34.0,0
167214.0,-0.563390703,0.975612284,0.35973107,-0.956596049,1.212627712,0.449904146,1.176885711,-0.221850372,0.624346517,0.563278131,0.055306463,0.308448529,0.022046809,-0.410732487,0.509020614,-1.278436419,0.266373669,-2.312779536,-1.274535512,0.252312192,-0.319541871,-0.190975278,0.076852966,-0.972017087,-0.628500454,0.185598309,0.058106672,-0.220398489,8.95,0
35405.0,1.010780868,-0.364764954,1.282811663,1.677177783,-0.929815114,0.763713212,-0.759481555,0.529789498,1.276711616,-0.192526875,0.435788887,0.685891269,-2.364755951,-0.138823629,-2.201269263,-0.915923167,0.710727045,-0.680883943,0.399110446,-0.320347801,-0.370001883,-0.734463872,0.116297708,0.177740819,0.299720833,-0.533713523,0.073812529,0.017321499,15.98,0
165146.0,1.97984078,0.206892439,-1.966748725,1.047781545,0.832350045,-0.690432061,0.655261271,-0.252506684,-0.363085701,0.530516829,0.922339221,0.605530571,-0.62905721,1.094151334,-0.378624111,-0.231754967,-0.621360371,0.07015799,-0.169154029,-0.230883734,0.184452469,0.502536153,0.003608918,0.692363815,0.419825264,-0.535651726,-0.045117938,-0.063492351,29.0,0
161070.0,0.208282183,1.190198119,0.048010522,2.037323957,0.778316881,-0.470419779,1.259759181,-0.377824835,-1.087284902,0.258856403,-0.855754591,0.1935277,0.669043717,0.486007715,0.597672725,-1.874891846,0.769168362,-0.215554791,2.5129397,0.234349152,0.189552075,0.847652368,-0.228536217,-0.022908535,-0.206826812,-0.120947112,0.244010077,0.199405237,27.89,0
124944.0,1.804550519,0.290544857,-1.185166528,3.747606959,0.607858612,-0.031704609,0.420958457,-0.057062452,-0.849562708,1.476466175,-1.616167236,-1.226475609,-1.832929953,0.735660429,-0.733553444,0.761454764,-0.622841893,-0.476954567,-1.298210744,-0.223366329,-0.131529565,-0.658907687,0.207805646,0.561007791,-0.094248549,-0.206956667,-0.082966398,-0.034965825,86.46,0
74225.0,-0.196023468,1.05406067,1.471421554,0.670906835,0.423808681,-0.074972615,0.570931704,-0.075283406,-0.62909186,-0.310629486,-0.954888305,0.5059874,1.811171999,-0.17344707,1.151713025,0.16851353,-0.703147635,0.152475066,0.740971737,0.13762539,-0.097173833,-0.202810176,-0.076248726,-0.457587898,-0.481736749,-0.582662524,0.205928317,0.173635516,5.0,0
115944.0,2.05912775,-0.587058374,-1.531620866,-0.713618325,0.090401125,-0.156456721,-0.233531971,-0.022872539,1.090362743,-0.138171478,0.155556027,0.76562797,-0.492156291,0.236020553,-0.941041533,-0.20444576,-0.389166891,0.128675683,1.029240837,-0.143299559,0.062697934,0.377692964,0.020959102,0.289527308,0.065534789,0.980630415,-0.102861954,-0.081738289,20.0,0
119852.0,-0.529126617,0.240728154,1.751979293,0.761905327,0.4382007,0.553619032,0.283446123,0.147002351,-0.183825601,0.042679735,0.660081942,-0.159391453,-0.957766813,0.176882238,0.598824525,0.110318899,-0.676795962,1.198510726,0.528015142,0.231073004,0.334402837,0.963683846,-0.127782879,0.671128967,-0.127148252,-0.44874823,-0.002978826,-0.064542576,57.0,0
123487.0,1.808885801,-0.699901907,-1.411926594,-0.101255638,0.479881646,1.048999772,-0.329081096,0.385854691,1.046042095,-0.162235115,0.610352962,0.665157053,-1.324326018,0.591344128,-0.035197629,-0.94115175,0.316977203,-1.139174603,-0.195139697,-0.272403056,-0.055586583,-0.008415537,0.175069088,-1.647140738,-0.286039922,0.021526714,0.002424677,-0.076125132,60.0,0
76956.0,-2.09605883,1.769129826,-0.623789641,-2.845440211,1.985573758,3.087321516,-0.014878848,1.029055028,1.184081926,1.483343821,-0.107085488,-0.172111209,-0.08360188,-0.396045138,0.800701241,0.778883216,-1.234397463,-0.010098794,-0.527008901,1.060888719,-0.342540806,-0.6481326,-0.025131623,1.007504507,0.176548756,0.765523305,0.987794103,0.607090098,3.67,0
36313.0,-2.165692204,-0.193350036,1.194501802,-2.540111553,-1.539775032,0.312203341,-1.358662301,1.259910812,-2.394149769,0.887992601,1.080676065,-0.342512479,-0.101568203,0.218725013,0.120797054,-0.123118584,0.812613288,0.115039034,-1.426451685,-0.365132781,0.098778413,0.497318074,-0.029937406,-0.323853924,0.33381729,-0.129113362,0.08229481,0.013198441,36.4,0
124567.0,-0.57859269,1.276850801,0.910644511,-0.321258032,0.820420176,-0.803933816,1.152729908,-0.155613431,-0.777677213,-1.246539604,-0.165989895,-0.064086124,0.120808152,-0.933257612,0.168039951,-0.086292706,0.834692813,-0.286169417,0.374912056,0.058980707,-0.323382288,-0.928730864,-0.249005941,1.070492972,0.40892494,0.344126642,-0.018707686,0.081396525,0.14,0
